PID,SalePrice
528458160,299135.71216589527
902300110,97401.22582294172
528228275,179733.1657166408
907130060,168877.58200615682
905105190,132895.78809228019
908225240,98845.40550454627
528480060,275725.6741514538
526355170,246863.80684082911
902105010,94725.37919581818
903225160,135181.25922920564
924151050,221092.0298291136
535456010,137712.19608707292
907130110,181090.9469606954
909451040,104994.12722808149
535126140,195440.49143895422
533253050,165680.60644269348
905480240,104314.18186829842
905479110,113543.32222842655
903233140,137078.73687877474
909254070,197168.7598470639
907250020,258841.47527128257
908102260,140474.55761887188
527403360,119374.26365032126
906225210,163021.0586411139
527359010,167000.6645143278
905100030,137597.4436789007
909250030,118267.22839155231
908225320,137708.707192469
905201030,71353.24244904387
914474020,231818.77446287518
532479020,145448.3518699944
528228575,224575.80339358046
527107240,172267.66412367483
533253210,182306.24591065032
527127150,263805.37942617503
531450120,201116.7302705761
905427050,169937.80787655475
527258010,365013.0182031002
906476140,166525.85945683342
533236090,295602.8758586204
908103090,103856.92528840809
908250090,92358.51132006125
528181010,227100.75817478643
907227090,135442.6356027381
527302185,243035.43605445322
535426150,158474.1986540378
909254100,170343.17621475647
531382120,197169.91633568003
921201060,282187.5231097796
528180140,333266.0796520944
905402090,165208.98314524218
902207120,52472.57790098243
902134100,92373.12426598553
908178050,237578.55682641253
535451210,104163.00529061767
528114050,338595.43520210567
907203010,134126.0327885337
534151175,219084.32811828816
908228040,99987.44555926716
902110080,155940.92375696547
923277040,135832.4871892668
908204160,84378.820641675
905402110,123121.70021863302
905102060,125512.56380498534
902402010,148080.71222951202
527107130,212619.32839314258
909251030,172405.9555550524
903225040,119657.80452536236
902405120,143119.43302641824
534201280,139787.20841337016
527451290,91742.3831033292
905451390,163018.6162775414
528456200,243549.33952747154
902110130,111875.95825565697
528112010,303554.30107329437
905226130,147684.36708542184
905108120,142359.27306857772
532353120,119898.85014639053
528120030,350176.9298318181
527450110,101068.40507122673
533244040,293124.60675606783
910205120,115845.2112079295
535452100,134387.7519486151
528106050,390523.31934681896
909100170,97170.77985561834
531453040,187433.03787777756
535304060,112200.61706662862
528431120,254775.7041595408
904100170,150400.20584409658
528218090,186079.25048813052
527131110,326462.54848743964
533208010,194156.05661970135
906226080,136249.46689124816
535152200,125580.96286665762
528231020,199096.26468787467
911128010,100254.12591406636
527455250,131676.9424829757
535403150,157831.24829034458
533251110,324364.44331550575
535457010,189779.47231205748
528110040,399772.7465133638
923252080,111640.0484721108
909101010,138046.59798738806
535177110,175672.7060852597
528354050,315130.6413333175
528235000,195143.8647234638
909252150,164143.4870468773
909275110,212213.6526283359
534427040,162018.11183093765
535151080,154383.71246337352
923226320,93776.78934222655
535450210,140049.41800072274
905403050,87246.83784661625
535382150,80194.47658047898
535176070,155284.77053880112
905103140,137709.737412348
534201260,158818.46810009723
531451110,106495.48596436085
528348010,329051.88706327695
527212050,383538.207293742
532377130,141619.5050421801
535325320,107207.59593962904
535383110,104249.75986619413
531450030,197560.4489481152
903401020,182852.045407774
531363050,164143.471408929
528358030,361765.42746040877
528456230,225043.55313100366
903227140,130531.25731791896
909179020,216698.1290427009
905202090,118588.5758465342
535453040,113247.38454408615
535302130,129812.30126350684
528480040,258708.30873093408
905104180,123523.92422131283
534451050,121061.13599142406
531452010,100261.3996017955
923228220,85075.08824788677
903233100,135833.11384714788
906392080,202897.08768600857
903232090,148573.57718953534
903426200,159677.86774010918
903451110,130074.57463535914
909250150,192210.80174201567
527180040,193032.39777569505
909253080,192592.84107965798
534431130,115709.58450844398
921205070,300010.8615158936
527105060,173601.00590892168
528290140,186833.05495419455
527451110,114071.88052697471
903201080,197792.03156833004
921128050,310043.7756420603
905101330,112944.8504381857
909250200,138461.4251708537
916403020,238880.9727299843
535151020,140154.18242857236
908152290,144098.23522318856
535355100,117516.09628984283
923400125,140882.5120972219
903227020,133871.46823963497
528322020,348770.17745554657
909451140,126938.77219217518
909451020,105414.42626419311
908225290,120875.55618273656
532377100,124591.93699415072
534129380,135829.74572096174
902304040,139593.7685307735
534276180,124839.56720964055
528222040,200003.16232873223
528176070,325986.7854513475
902400110,362696.7188126873
903233030,119726.46273729499
531367050,220131.88504870152
907227300,130406.84145176606
923226290,75191.76858976527
906340080,293881.19070528075
533206050,187611.99990899485
535304170,145050.64350403697
528315060,325191.3605537374
923276030,132968.09333930802
907270050,261482.03319773215
902109080,103544.5142451096
904100030,126027.91750555913
528439050,251488.68237400535
534401110,140712.55708734746
908275040,128374.7990145467
902300040,137986.80814534405
527302020,240374.80485683648
534477110,168831.78387307623
527325090,204536.1682429413
902106130,103349.74478494955
528164040,349141.1406098895
906203140,217283.27471035838
535375040,71112.22788510515
527455060,133176.6321523936
535451250,149170.98749287255
907131190,212009.53980972132
923425030,126176.64854868877
911204090,129021.9087782389
907290160,119234.1061898444
909451100,140200.8194795349
534426040,135761.66740620506
916386180,226462.58403002084
907405030,211647.83098663107
903226060,175588.81714460577
528315070,304207.8977393196
527210030,431895.30194240995
533212050,146521.88951000592
528228460,154673.61454947598
535105060,185458.08491407786
906392070,200290.75680151003
914476130,150631.32946464987
908275180,126215.49110394667
533236040,179099.40984286976
533254110,316354.6833655784
534455030,160138.68445008024
528321010,343106.744465134
528435060,267109.0422013523
535403200,131638.58246383976
528110020,431145.2050776476
907194130,219119.20718050477
528186190,267444.47555234935
902206040,111914.02301427405
921128020,304873.2042450495
533250110,233788.4322537783
534479300,116544.94887775401
534225120,128322.66486620423
903425245,198308.9313499362
533130170,378929.08272728417
909100080,138310.2521764843
923230180,135258.62463491867
533223020,166105.2077914447
905106170,126623.68852940839
907202220,161085.7001437047
907251100,243749.68751777182
527163010,178666.30378120413
526353030,248922.7677408347
903425420,125483.96989857251
528108070,337421.89043059514
903401030,145919.45758041178
531375110,149617.02867478805
904301410,123617.36686704922
902204120,123720.92336568944
904302020,91740.41767912658
902202090,123770.23813006884
528344020,342356.34359160205
908103260,129591.9403935652
909251170,161924.90900813523
911370450,251400.21470266595
903456110,219197.20197296623
908276230,105291.75505138424
535105160,135708.9396163616
902207130,29508.27706766405
923228230,73610.57081820923
903457040,184704.83367852497
908102130,144276.39971371155
535151040,131663.06689700534
921126010,269277.9477488338
534276010,103386.47113069342
534204030,132571.98496664767
911104060,60797.143353979365
903450110,72477.99953137813
527328050,152871.515038659
910206010,8025.525203607656
527451400,102766.23013303216
907290090,219508.98316350687
531363030,178218.65780258182
528218080,195708.6105686547
527451200,110106.01998338613
903427120,147034.17964530297
534431020,121711.15221427279
535153140,187402.1769744253
534403290,210829.85595795806
534479120,115712.1589636569
907135040,144648.03476276752
533350050,333835.344146305
535451110,116849.05909935935
533213070,160794.99413192293
916384100,249635.7606917248
535126040,205517.87206655377
909282060,208972.7398868239
528427100,254603.25104774107
534430090,127144.96086798588
528348030,312105.17967895395
923228390,48433.87691095684
908186050,123776.70780851835
531452100,132327.55014290402
902207150,104284.70810560233
528120160,331964.5472538179
535354130,143636.66458772027
533208090,194490.8634512515
535381060,56246.40611948466
527452190,147599.8587748869
903233120,122225.12717445378
905109130,246279.9324405476
909281030,194848.29486560306
910203250,39669.477458177105
528294010,183260.74345300838
528172020,306151.43196644774
535380010,147249.34601590686
916382010,232687.7784776433
532479140,163366.16695174042
905452040,172107.67790143253
534475185,167399.72394317694
534178010,113603.7606352263
527212040,381665.0129070475
909175030,153809.9158190286
531479030,114630.53746862544
902100130,77543.14925892776
909101070,47072.72704840414
902109130,102234.63867848695
528365070,326352.5557604915
534276360,120003.12938033193
527180100,192353.28160268874
527455100,129338.36191309078
902301130,93730.83812420678
532378120,107957.66870447694
903455140,131064.53158244988
910201050,142181.2220408138
923400040,165571.46482210743
914476430,175938.02146593973
533206070,226419.87410699684
909451130,106607.9915884851
903226150,118640.6100010541
534400050,187127.53626982358
908102160,123969.4612367491
533236050,192375.06179685102
528488140,224437.22149849354
906380010,203223.92025497838
903454090,151187.51746444302
535450310,180624.6634854862
531371070,185936.24940714354
531477050,109017.37746731294
905103180,138692.39921905563
902402130,98550.7434717066
531452260,185499.440476739
527376110,189957.87268125123
909250220,118245.84231594615
527427160,143704.55931519126
907202050,174240.00392332455
531379050,226287.48766164182
528240030,196795.28860246952
903430090,167110.6904260715
534127080,209701.0948680422
907265100,225145.2316858596
527405130,97458.1499911724
532351050,127038.45626437673
535305030,115976.11468834427
535450190,99066.8163052432
527355280,186868.8917304602
906380190,197517.8455215017
907203090,137323.83774408684
908203100,99373.25925562516
905200260,177510.05063575183
906475170,210702.66621852297
909201110,148321.31137812146
534126090,209081.6293362324
907200190,133753.45835223564
534430050,130881.10021873759
909201180,123922.42448082412
528108130,356017.8382649488
909276200,145699.16831540017
916402015,207091.3170908652
904100190,101090.91237084733
532353130,123213.12364075883
527145090,269045.7660795959
535375130,98338.58838478211
533254100,269662.4966835934
528142110,338277.96688105725
528235200,198477.88078743176
923202015,181123.68552638133
905451340,96029.52838728196
528218100,188843.35060110877
528240130,204103.90810692796
911370540,246723.4823583972
909175050,167192.6886082331
907410040,219270.75451774764
528108010,297604.4084967481
531376030,200102.87036857623
905453080,237534.14264456296
906226120,143331.85929331035
908154080,344423.8388037187
534451120,96961.94082124051
535478090,108909.07394261341
903206170,164395.1610606461
902406030,116395.42313067798
907414040,208554.35106845465
911102170,75319.0937550808
923225360,76438.40246868684
902106040,166059.2270129205
534477090,148240.40342534843
906378150,297072.7816402572
535325460,213048.21412522448
534275220,115070.94266477696
535353140,73604.05954993426
907412020,212328.54120389666
528358040,319946.09256559703
906380200,205327.13275126685
903231080,101945.04343672047
907275080,243446.79949337398
533212110,151298.46268759025
904301110,104681.57646250018
531363040,179379.86783174463
535104120,205151.19873173235
527427110,133133.85865237177
527354050,164235.7150777199
907420060,196189.35756284653
905101300,128115.4021548483
528435050,258406.29559473137
903234160,128059.45169953551
534177230,205860.5668567289
923228270,73447.05898775216
535427070,215218.8578795674
527455050,148791.89429279536
535155110,124509.37808452608
923226270,90980.15947483029
909251090,213950.91846954494
535304100,157844.41430885615
916380070,284261.92781299085
534201230,118842.79191207534
535179160,109817.49606768173
531451020,161677.8001526957
528344060,332126.090953317
535402220,193196.6595045832
903226160,135030.23559176057
902107050,101621.88994739708
905480030,124508.6393663079
527183060,257380.35694470277
909252110,180258.0200925369
902111010,101531.94614365566
535404080,114027.48130950026
908188140,126594.06378444118
907285010,223324.12347245435
905352030,224634.74472842747
535175050,184605.66515235187
906425045,147425.67414564858
535152060,121332.32273019713
903204040,152897.28874613318
903458020,86173.48588960155
923204040,135873.46460556154
903236200,107083.86478354779
535457020,149850.83561986175
527451380,121390.53620285247
531375140,140372.31063061536
528174060,212273.0979966589
903400180,192702.83605413357
903227150,139479.70282246845
909250070,158753.90396061036
909425180,207741.5516526885
